IndividualID,FragID,ReefZone,LocationID,TableID,SumpID,TankID,DeathDate,Depth,Longitude,Latitude,Reassessment_survival,Taxon,Reassessment_bleaching,TempMaxMM,TempMinMM,TempRange,TempMean,TimePoint,Date,WaterTemp,Survival,CoralWatchLetter,CoralWatchNumber,Bleaching,BleachedArea,BW,Comment,WaterDensity,SkelletonWeight,time_without_bleaching,time_alive,min_health_score,time_to_recovery,ITS2,SurvivalT12,tempPC1,tempPC2
EXP45,EXP45_C,Windward,FL1,2,C_2,Tank7,15/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T7,24/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,1,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_C,Windward,FL1,2,C_2,Tank7,15/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,1,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_C,Windward,FL1,2,C_2,Tank7,15/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T9,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,NA,1.022441623,0,1,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_C,Windward,FL1,2,C_2,Tank7,15/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,1,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_C,Windward,FL1,2,C_2,Tank7,15/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,1,6,2,NA,C8,NA,-2.5619925,0.300727447
EXP45,EXP45_C,Windward,FL1,2,C_2,Tank7,15/3/2024,3.5,151.925688,-23.4561755,,Taxon1,,28.40351295,21.65702057,6.746492386,24.79381765,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,1,6,2,NA,C8,1,-2.5619925,0.300727447
EXP48,EXP48_T1,Windward,FL1,1,T1_1,Tank5,4/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T0,6/2/2024,30.2,Alive,D,4,NoBleaching,0,8.107,NA,1.021801177,21.95480747,5,9,2,1,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T1,Windward,FL1,1,T1_1,Tank5,4/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T1,10/2/2024,29.7,Alive,D,3,NoBleaching,0,8.177,NA,1.021972254,22.15071137,5,9,2,1,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T1,Windward,FL1,1,T1_1,Tank5,4/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T2,17/2/2024,29.3,Alive,D,3,NoBleaching,0,6.719,NA,1.022107816,18.20525555,5,9,2,1,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T1,Windward,FL1,1,T1_1,Tank5,4/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T3,24/2/2024,30.1,Alive,D,3,NoBleaching,0,8.446,NA,1.021835536,22.87417728,5,9,2,1,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T1,Windward,FL1,1,T1_1,Tank5,4/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T4,3/3/2024,28.6,Alive,D,3,NoBleaching,0,8.332,NA,1.02234225,22.58456448,5,9,2,1,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T1,Windward,FL1,1,T1_1,Tank5,4/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T5,9/3/2024,26.5,Alive,D,3,PartialBleaching,0.8,8.309,Algae tips,1.023023824,22.54793497,5,9,2,1,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T1,Windward,FL1,1,T1_1,Tank5,4/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T6,16/3/2024,26.8,PartiallyDead,D,3,NoBleaching,0,8.285,TN tips,1.022928476,22.4792164,5,9,2,1,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T1,Windward,FL1,1,T1_1,Tank5,4/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T7,23/3/2024,26.1,PartiallyDead,D,2,NoBleaching,0,8.296,TN tips,1.023149895,22.51741246,5,9,2,1,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T1,Windward,FL1,1,T1_1,Tank5,4/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T8,30/3/2024,26.7,PartiallyDead,D,3,NoBleaching,0,8.326,NA,1.022960334,22.59166478,5,9,2,1,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T1,Windward,FL1,1,T1_1,Tank5,4/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,5,9,2,1,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T1,Windward,FL1,1,T1_1,Tank5,4/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,5,9,2,1,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T1,Windward,FL1,1,T1_1,Tank5,4/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,5,9,2,1,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T1,Windward,FL1,1,T1_1,Tank5,4/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,5,9,2,1,C8,1,-1.476338238,0.474773829
EXP48,EXP48_C,Windward,FL1,2,C_2,Tank7,1/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T0,6/2/2024,30.2,Alive,C,3,NoBleaching,0,5.406,NA,1.021801177,14.64014916,6,9,2,NA,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_C,Windward,FL1,2,C_2,Tank7,1/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,5.453,NA,1.021972254,14.77165575,6,9,2,NA,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_C,Windward,FL1,2,C_2,Tank7,1/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T2,18/2/2024,30.3,Alive,D,3,NoBleaching,0,5.557,NA,1.021766746,15.0482106,6,9,2,NA,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_C,Windward,FL1,2,C_2,Tank7,1/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T3,25/2/2024,29.6,Alive,D,4,NoBleaching,0,5.694,NA,1.022006253,15.42537868,6,9,2,NA,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_C,Windward,FL1,2,C_2,Tank7,1/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T4,2/3/2024,28.6,Alive,D,3,NoBleaching,0,5.711,NA,1.02234225,15.48013055,6,9,2,NA,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_C,Windward,FL1,2,C_2,Tank7,1/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T5,9/3/2024,26.5,Alive,C,2,NoBleaching,0,5.71,RTN tips,1.023023824,15.4950907,6,9,2,NA,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_C,Windward,FL1,2,C_2,Tank7,1/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T6,16/3/2024,26.8,PartiallyDead,D,2,PartialBleaching,0.5,5.673,NA,1.022928476,15.39222627,6,9,2,NA,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_C,Windward,FL1,2,C_2,Tank7,1/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T7,24/3/2024,26.1,PartiallyDead,D,2,PartialBleaching,0.5,5.663,TN tips,1.023149895,15.37079397,6,9,2,NA,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_C,Windward,FL1,2,C_2,Tank7,1/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T8,30/3/2024,26.7,PartiallyDead,D,2,NoBleaching,0,5.768,NA,1.022960334,15.65081942,6,9,2,NA,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_C,Windward,FL1,2,C_2,Tank7,1/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T9,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,NA,1.022441623,0,6,9,2,NA,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_C,Windward,FL1,2,C_2,Tank7,1/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,6,9,2,NA,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_C,Windward,FL1,2,C_2,Tank7,1/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,6,9,2,NA,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_C,Windward,FL1,2,C_2,Tank7,1/4/2024,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,6,9,2,NA,C8,1,-1.476338238,0.474773829
EXP48,EXP48_T2,Windward,FL1,2,T2_2,Tank8,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T0,6/2/2024,30.2,Alive,D,4,NoBleaching,0,17.451,NA,1.021801177,47.25957139,4,12,3,6,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T2,Windward,FL1,2,T2_2,Tank8,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T1,10/2/2024,29.7,Alive,D,3,NoBleaching,0,17.325,NA,1.021972254,46.93176891,4,12,3,6,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T2,Windward,FL1,2,T2_2,Tank8,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T2,18/2/2024,30.3,Alive,D,3,NoBleaching,0,10.25,NA,1.021766746,27.75673181,4,12,3,6,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T2,Windward,FL1,2,T2_2,Tank8,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T3,25/2/2024,29.6,Alive,D,3,NoBleaching,0,18.038,NA,1.022006253,48.8659959,4,12,3,6,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T2,Windward,FL1,2,T2_2,Tank8,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T4,2/3/2024,28.6,Alive,D,3,PartialBleaching,0.4,17.6,Algae,1.02234225,47.70623319,4,12,3,6,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T2,Windward,FL1,2,T2_2,Tank8,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T5,9/3/2024,26.5,Alive,D,3,NoBleaching,0,17.632,Algae tips,1.023023824,47.84753753,4,12,3,6,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T2,Windward,FL1,2,T2_2,Tank8,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T6,16/3/2024,26.8,PartiallyDead,D,3,NoBleaching,0,17.471,TN tips,1.022928476,47.40306454,4,12,3,6,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T2,Windward,FL1,2,T2_2,Tank8,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T7,23/3/2024,26.1,PartiallyDead,D,4,NoBleaching,0,17.7,TN tips,1.023149895,48.04221317,4,12,3,6,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T2,Windward,FL1,2,T2_2,Tank8,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T8,30/3/2024,26.7,Alive,D,3,PartialBleaching,0.2,17.662,NA,1.022960334,47.923851,4,12,3,6,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T2,Windward,FL1,2,T2_2,Tank8,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T9,6/4/2024,28.3,PartiallyDead,D,5,NoBleaching,0,17.683,TLT,1.022441623,47.93918231,4,12,3,6,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T2,Windward,FL1,2,T2_2,Tank8,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T10,13/4/2024,25.8,Alive,C,4,PartialBleaching,0.25,19.331,NA,1.023243649,52.47739708,4,12,3,6,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T2,Windward,FL1,2,T2_2,Tank8,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T11,19/4/2024,24.1,PartiallyDead,C,5,NoBleaching,0,20.06,NA,1.02376184,54.50372381,4,12,3,6,C8,NA,-1.476338238,0.474773829
EXP48,EXP48_T2,Windward,FL1,2,T2_2,Tank8,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T12,27/4/2024,25.7,PartiallyDead,D,5,NoBleaching,0,18.288,NA,1.023274748,49.6485776,4,12,3,6,C8,0.5,-1.476338238,0.474773829
EXP49,EXP49_C,Windward,CoralGarden,2,C_2,Tank7,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T0,6/2/2024,30.2,Alive,D,3,NoBleaching,0,5.655,NA,1.021801177,15.31447345,2,12,2,1,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_C,Windward,CoralGarden,2,C_2,Tank7,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T1,10/2/2024,29.7,Alive,D,3,NoBleaching,0,5.765,NA,1.021972254,15.61683393,2,12,2,1,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_C,Windward,CoralGarden,2,C_2,Tank7,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T2,18/2/2024,30.3,Alive,D,2,PartialBleaching,0.4,5.862,NA,1.021766746,15.87414262,2,12,2,1,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_C,Windward,CoralGarden,2,C_2,Tank7,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T3,25/2/2024,29.6,Alive,D,3,PartialBleaching,0.7,5.99,NA,1.022006253,16.22725998,2,12,2,1,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_C,Windward,CoralGarden,2,C_2,Tank7,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T4,2/3/2024,28.6,Alive,D,3,PartialBleaching,0.7,6.013,NA,1.02234225,16.29872615,2,12,2,1,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_C,Windward,CoralGarden,2,C_2,Tank7,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T5,9/3/2024,26.5,Alive,D,4,PartialBleaching,0.7,6.032,NA,1.023023824,16.36889442,2,12,2,1,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_C,Windward,CoralGarden,2,C_2,Tank7,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T6,16/3/2024,26.8,Alive,D,4,PartialBleaching,0.7,6.024,NA,1.022928476,16.34457448,2,12,2,1,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_C,Windward,CoralGarden,2,C_2,Tank7,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T7,24/3/2024,26.1,Alive,D,4,PartialBleaching,0.7,6.003,NA,1.023149895,16.29363874,2,12,2,1,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_C,Windward,CoralGarden,2,C_2,Tank7,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T8,30/3/2024,26.7,Alive,D,4,PartialBleaching,0.5,6.014,NA,1.022960334,16.31831276,2,12,2,1,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_C,Windward,CoralGarden,2,C_2,Tank7,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T9,6/4/2024,28.3,Alive,D,5,PartialBleaching,0.4,6.023,NA,1.022441623,16.32854691,2,12,2,1,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_C,Windward,CoralGarden,2,C_2,Tank7,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T10,13/4/2024,25.8,Alive,D,4,PartialBleaching,0.4,6.057,NA,1.023243649,16.44279107,2,12,2,1,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_C,Windward,CoralGarden,2,C_2,Tank7,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T11,19/4/2024,24.1,Alive,D,4,PartialBleaching,0.4,6.087,NA,1.02376184,16.53859257,2,12,2,1,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_C,Windward,CoralGarden,2,C_2,Tank7,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T12,27/4/2024,25.7,Alive,D,4,NoBleaching,0,6.055,NA,1.023274748,16.43821836,2,12,2,1,C8,0,-1.478766575,0.560362447
EXP49,EXP49_T1,Windward,CoralGarden,1,T1_1,Tank3,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T0,6/2/2024,30.2,Alive,D,2,NoBleaching,0,6.891,NA,1.021801177,18.66172176,2,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T1,Windward,CoralGarden,1,T1_1,Tank3,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T1,10/2/2024,29.7,Alive,D,2,NoBleaching,0,6.997,NA,1.021972254,18.95420416,2,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T1,Windward,CoralGarden,1,T1_1,Tank3,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T2,17/2/2024,29.3,Alive,D,2,PartialBleaching,0.4,5.737,NA,1.022107816,15.54450827,2,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T1,Windward,CoralGarden,1,T1_1,Tank3,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T3,24/2/2024,30.1,Alive,C,3,PartialBleaching,0.4,7.059,NA,1.021835536,19.11778563,2,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T1,Windward,CoralGarden,1,T1_1,Tank3,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T4,3/3/2024,28.6,Alive,D,3,PartialBleaching,0.6,7.067,NA,1.02234225,19.15567897,2,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T1,Windward,CoralGarden,1,T1_1,Tank3,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T5,9/3/2024,26.5,Alive,D,3,PartialBleaching,0.6,7.198,NA,1.023023824,19.53304079,2,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T1,Windward,CoralGarden,1,T1_1,Tank3,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T6,16/3/2024,26.8,Alive,D,2,PartialBleaching,0.7,7.701,NA,1.022928476,20.89468262,2,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T1,Windward,CoralGarden,1,T1_1,Tank3,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T7,23/3/2024,26.1,Alive,D,4,PartialBleaching,0.7,7.235,NA,1.023149895,19.63759392,2,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T1,Windward,CoralGarden,1,T1_1,Tank3,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T8,30/3/2024,26.7,Alive,D,3,PartialBleaching,0.6,7.223,NA,1.022960334,19.59879831,2,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T1,Windward,CoralGarden,1,T1_1,Tank3,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T9,6/4/2024,27.5,Alive,D,4,PartialBleaching,0.6,5.836,NA,1.022703365,15.8285171,2,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T1,Windward,CoralGarden,1,T1_1,Tank3,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T10,13/4/2024,25.8,PartiallyDead,D,4,PartialBleaching,0.5,7.238,PDT,1.023243649,19.64882314,2,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T1,Windward,CoralGarden,1,T1_1,Tank3,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T11,19/4/2024,24.1,PartiallyDead,D,4,PartialBleaching,0.3,7.24,PDT,1.02376184,19.67133402,2,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T1,Windward,CoralGarden,1,T1_1,Tank3,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T12,27/4/2024,25.7,Alive,D,5,PartialBleaching,0.3,7.234,NA,1.023274748,19.63898788,2,12,2,3,C8,0,-1.478766575,0.560362447
EXP49,EXP49_T2,Windward,CoralGarden,2,T2_2,Tank11,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T0,6/2/2024,30.2,Alive,D,2,NoBleaching,0,11.33,NA,1.021801177,30.6831095,3,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T2,Windward,CoralGarden,2,T2_2,Tank11,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T1,10/2/2024,29.7,Alive,D,2,NoBleaching,0,11.39,NA,1.021972254,30.85442124,3,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T2,Windward,CoralGarden,2,T2_2,Tank11,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T2,18/2/2024,30.3,Alive,D,2,NoBleaching,0,11.636,NA,1.021766746,31.50998355,3,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T2,Windward,CoralGarden,2,T2_2,Tank11,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T3,25/2/2024,29.6,Alive,D,3,PartialBleaching,0.4,11.724,NA,1.022006253,31.76100099,3,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T2,Windward,CoralGarden,2,T2_2,Tank11,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T4,2/3/2024,28.6,Alive,D,4,NoBleaching,0.4,12.382,NA,1.02234225,33.56241928,3,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T2,Windward,CoralGarden,2,T2_2,Tank11,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T5,10/3/2024,26.5,Alive,D,4,PartialBleaching,0.4,11.789,NA,1.023023824,31.9915279,3,12,2,3,C8,NA,-1.478766575,0.560362447
EXP49,EXP49_T2,Windward,CoralGarden,2,T2_2,Tank11,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,T6,16/3/2024,26.8,Alive,D,4,PartialBleaching,0.5,11.785,NA,1.022928476,31.97556611,3,12,2,3,C8,NA,-1.478766575,0.560362447
